,goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
2537,15803059,William Kent Krueger,21,Ordinary Grace,4.14,34720,6121,377,1096,6442,18751,15918
2538,14839,David Baldacci,21,Last Man Standing,4.03,36265,708,401,1245,7983,15634,12855
2539,118944,Gene Luen Yang,21,American Born Chinese,3.88,47824,5799,1166,3049,11590,19020,15085
2540,1335184,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",21,Peter Pan (A Little Golden Book),4.32,38907,76,508,1199,6020,8775,22409
2541,15990969,K.A. Tucker,21,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",4.16,54718,5039,1110,2386,9118,20669,26708
2542,7141642,David Mitchell,21,The Thousand Autumns of Jacob de Zoet,4.03,36021,5175,859,2105,7073,17293,14982
2543,18525,Christopher Marlowe,21,Dr. Faustus,3.79,39518,1126,774,3448,12430,16245,12106
2544,84145,Sherrilyn Kenyon,21,Dance with the Devil (Dark-Hunter #3),4.39,51282,1710,221,911,6346,16880,30230
2545,6614,Candace Bushnell,21,Lipstick Jungle,3.39,35792,945,2213,5372,12502,10083,7169
2546,79379,James Patterson,21,"Violets Are Blue (Alex Cross, #7)",3.94,41555,940,400,1758,11115,17683,13258
2547,180116,"Anthony Robbins, Tony Robbins, Frederick L. Covan",21,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",4.1,33586,831,767,1646,6524,11057,15810
2548,30246,Laurell K. Hamilton,21,"Blue Moon (Anita Blake, Vampire Hunter, #8)",4.04,52170,909,760,2838,11599,17959,21938
2549,30242,Laurell K. Hamilton,21,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",4.07,53980,887,585,2597,11971,19204,22708
2550,19286669,Diane Chamberlain,21,"The Silent Sister (Riley MacPherson, #1)",3.93,31741,4201,439,1683,9336,18384,11162
2551,9597,Kurt Vonnegut Jr.,21,Player Piano,3.85,34362,1365,280,1863,10065,15319,9197
2552,10155,Arthur Conan Doyle,21,"The Lost World (Professor Challenger, #1)",3.92,39169,1440,375,1987,11879,17079,13265
2553,34511,Terry Pratchett,21,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",4.18,38851,1286,270,1529,8216,17450,20786
2554,60931,Octavia E. Butler,21,Kindred,4.18,43332,5809,437,1577,7155,18225,20372
2555,8282,"Laura Ingalls Wilder, Garth Williams",21,"The Long Winter (Little House, #6)",4.16,54443,1283,1030,1791,10614,19848,26566
2556,525488,"Henry Cloud, John Townsend",21,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",4.19,19619,1632,594,1297,5445,10837,16240
2557,17378508,Maggie Stiefvater,21,"Blue Lily, Lily Blue (The Raven Cycle, #3)",4.32,56637,8312,316,1095,7286,23370,30480
2558,43945,"Philip Roth, Luca Marinelli",21,Portnoy's Complaint,3.69,35855,2104,1514,3886,11149,15064,10559
2559,815716,"John C. Maxwell, Zig Ziglar",21,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,4.12,30255,765,583,1283,5630,10674,13811
2560,51019,Margaret Atwood,21,Cat's Eye,3.92,42317,2468,626,2206,10727,18149,13383
2561,15783307,J. Sterling,21,"The Perfect Game (The Perfect Game, #1)",3.97,50442,2982,1784,3105,10113,17664,19928
2562,7540092,Patrick Ness,21,"Monsters of Men (Chaos Walking, #3)",4.25,43024,4917,984,1772,6447,14107,25001
2563,8647,Orson Scott Card,21,"Shadow of the Giant (Ender's Shadow, #4)",3.98,37479,885,372,1795,9330,16805,13388
2564,10128428,Brian Selznick,21,Wonderstruck,4.16,42530,5619,1077,1656,6518,14502,19978
2565,748862,Sarah Ban Breathnach,21,Simple Abundance:  A Daybook of Comfort and Joy,3.96,32751,513,641,1940,7866,10456,12483
2566,9917938,Moira Young,21,"Blood Red Road (Dust Lands, #1)",3.94,47690,5562,2426,3239,9333,17437,19821
2567,13131,"James Patterson, Maxine Paetro",21,"The 6th Target (Women's Murder Club, #6)",4.02,41500,1499,260,1602,10352,18377,15066
2568,40395,"Edgar Rice Burroughs, John Seelye",21,"A Princess of Mars (Barsoom, #1)",3.8,34536,2994,848,2797,12057,15670,11500
2569,17262203,Margaret Atwood,21,"MaddAddam (MaddAddam, #3)",3.98,33861,4289,391,1819,9039,17713,13013
2570,77770,"Laura Ingalls Wilder, Garth Williams",21,"These Happy Golden Years (Little House, #8)",4.17,51432,966,500,1793,10015,17506,23997
2571,19596,Victoria Finlay,21,Color: A Natural History of the Palette,3.74,42256,514,3370,3712,9265,10472,15842
2572,5357,John Grisham,21,Skipping Christmas,3.47,39486,3496,1793,6012,15826,13273,8787
2573,24244,Michael Connelly,21,"The Black Ice (Harry Bosch, #2; Harry Bosch Universe, #2)",4.05,36748,1566,161,946,9225,20205,13683
2574,12022079,Kristin Hannah,21,Home Front,4.12,36972,4442,478,1286,7087,16462,15971
2575,16117506,Christina Lauren,21,"Beautiful Stranger (Beautiful Bastard, #2)",4.24,55764,3358,523,1742,8534,21657,28059
2576,127459,Libba Bray,21,"The Sweet Far Thing (Gemma Doyle, #3)",3.97,54602,3573,1279,3746,11932,18530,21641
2577,5197,Ernest J. Gaines,21,A Lesson Before Dying,3.93,40651,2565,634,2319,9793,16119,13248
2578,178357,David Sedaris,21,SantaLand Diaries,4.33,38297,393,284,797,4876,12574,19978
2579,24820165,Nicholas Sparks,21,See Me,3.93,31774,3841,784,2412,9314,14890,13430
2580,7415016,Sophie Kinsella,21,"Mini Shopaholic (Shopaholic, #6)",3.7,40137,2843,1039,4010,13627,15228,11340
2581,857448,"Gene Zion, Margaret Bloy Graham",21,Harry the Dirty Dog,4.17,44319,637,430,1612,8884,12874,21112
2582,18144115,Jennifer Weiner,21,All Fall Down,3.61,31249,3293,856,3169,11716,13575,6586
2583,393199,George Orwell,21,Down and Out in Paris and London,4.1,34739,2633,199,1194,7293,17621,14192
2584,6081685,Hiro Fujiwara,21,"Maid-sama! Vol. 01 (Maid-sama!, #1)",4.4,36028,409,491,1130,4239,8017,22658
2585,381102,Nick Bantock,21,Griffin and Sabine (Griffin & Sabine #1),4.01,36496,1029,1687,2142,6727,11476,16430
2586,14061957,Leigh Bardugo,21,"Ruin and Rising (Shadow and Bone, #3)",4.17,56836,9218,728,2162,10158,23691,27671
2587,3503947,أحمد خالد توفيق,21,يوتوبيا,3.9,31669,3824,997,2111,6760,11945,10723
2588,421549,Jennifer Weiner,21,Certain Girls (Cannie Shapiro #2),3.7,39334,2732,770,3159,12945,15187,9125
2589,13152194,Cheryl Strayed,21,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,4.29,33979,4859,575,1246,5163,11950,20855
2590,743599,Karen Marie Moning,21,"Beyond the Highland Mist (Highlander, #1)",3.99,51854,2610,1410,3320,11531,17621,21792
2591,15654,Ann Rule,21,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,4.13,35824,1791,362,1265,7215,14491,15920
2592,3054684,Claudia Gray,21,"Stargazer (Evernight, #2)",3.8,49050,1382,1581,4238,13442,15417,16465
2593,7668,Michael Crichton,21,Rising Sun,3.61,38179,713,714,3550,14199,14925,7637
2594,136167,Sidney Sheldon,21,The Other Side of Midnight (Midnight #1),3.89,34570,755,367,2028,9932,13281,11120
2595,7936809,Michael Connelly,21,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",4.13,34973,2529,137,747,7303,19000,14432
2596,10065,"Louis Sachar, Joel Schick",21,Wayside School Is Falling Down (Wayside School #2),4.17,45631,765,558,1595,8558,14675,21498
2597,7274337,"Julie Orringer, Arthur Morey",21,The Invisible Bridge,4.19,35122,4331,501,1386,5490,14904,17149
2598,15861491,Pittacus Lore,21,"The Fall of Five (Lorien Legacies, #4)",4.24,41533,3453,257,1127,7059,16613,21097
2599,56759,"Thomas Hardy, Keith Wilson",21,The Mayor of Casterbridge,3.8,40063,1629,1357,3095,11048,16393,12322
2600,8732,John Steinbeck,21,The Red Pony,3.42,37535,1519,2695,4650,13343,12506,7372
2601,498389,Jo Nesbø,21,"The Devil's Star (Harry Hole, #5)",4.03,32907,1887,453,1184,7729,18559,12695
2602,5159,Alice Hoffman,21,Here on Earth,3.68,38954,1347,870,3080,12676,14796,8515
2603,119091,"Anne Rice, Tim Curry",21,"Taltos (Lives of the Mayfair Witches, #3)",3.78,40915,589,1122,3857,12039,13982,13430
2604,190361,Laurell K. Hamilton,21,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",4.08,51571,1303,938,2960,10342,16741,23267
2605,9268487,Peter V. Brett,21,"The Daylight War (Demon Cycle, #3)",4.23,34419,1816,371,1163,5360,14433,17837
2606,1248179,John Grisham,21,The Appeal,3.58,39100,3678,1102,3975,14287,14732,7835
2607,13830,Tamora Pierce,21,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",4.2,53413,1144,439,1616,9814,19397,25989
2608,8680417,Ben Aaronovitch,21,"Midnight Riot (Peter Grant, #1)",3.92,21519,5298,838,2411,10496,20808,14124
2609,9303,Marian Keyes,21,Lucy Sullivan Is Getting Married,3.74,38473,725,974,2944,11832,13783,10371
2610,34501,Terry Pratchett,21,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",4.29,43460,1400,232,960,6673,17623,23685
2611,50365,Vikram Seth,21,"A Suitable Boy (A Suitable Boy, #1)",4.1,33973,1714,685,1650,6032,12254,14888
2612,22738563,Chimamanda Ngozi Adichie,21,We Should All Be Feminists,4.47,46048,7218,349,769,4862,17453,35227
2613,8087906,Patricia Briggs,21,"River Marked (Mercy Thompson, #6)",4.26,52220,3174,243,1303,8992,23173,28649
2614,4135,Amy Sedaris,21,I Like You: Hospitality Under the Influence,3.87,34212,1412,853,2349,8406,12278,11033
2615,22320,William Gibson,21,"Pattern Recognition (Blue Ant, #1)",3.86,34917,1851,581,2188,9491,15252,10306
2616,21936809,Peter  Swanson,21,The Kind Worth Killing,4.03,35225,5526,503,1567,8049,19937,13789
2617,11525,Patricia Schultz,21,"1,000 Places to See Before You Die",3.83,33025,450,902,2333,8984,10877,10709
2618,355916,"Angie Sage, Mark Zug",21,"Physik (Septimus Heap, #3)",3.99,42838,1106,615,2177,10244,15801,15920
2619,6667,"Roald Dahl, Quentin Blake",21,Boy: Tales of Childhood,4.09,38240,2134,453,1516,7991,16674,16387
2620,10890,Anne Lamott,21,Traveling Mercies: Some Thoughts on Faith,4.15,36466,2197,474,1317,6020,14006,15720
2621,184657,Vince Flynn,21,"Memorial Day (Mitch Rapp, #7)",4.3,31864,760,278,647,4271,12675,16926
2622,13836,Tamora Pierce,21,"Wild Magic (Immortals, #1)",4.32,52165,1473,305,1163,7675,17873,29162
2623,30013,Isaac Asimov,21,Prelude to Foundation,4.05,40342,1048,330,1770,9695,17406,16385
2624,56728,Max Lucado,21,"You Are Special (Wemmicksville, #1)",4.45,41052,1036,541,1027,4314,9506,26961
2625,18798983,Renee Ahdieh,21,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",4.19,58175,11884,1376,2738,8655,21498,30604
2626,6260997,"Nicholas D. Kristof, Sheryl WuDunn",21,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,4.31,37270,4627,441,1098,5050,12776,21062
2627,10798418,"Daniel Handler, Maira Kalman",21,Why We Broke Up,3.49,41202,6387,2558,5891,13476,14245,9550
2628,18243700,Sarah J. Maas,21,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",4.48,53227,7538,288,731,5143,19194,37516
2629,2807199,Curtis Sittenfeld,21,American Wife,3.72,38537,5568,822,3047,11813,17742,8485
2630,29394,Jim Butcher,21,"Cursor's Fury (Codex Alera, #3)",4.36,41344,1126,130,537,4858,17448,22945
2631,334176,Mary Doria Russell,21,"The Sparrow (The Sparrow, #1)",4.17,40781,5540,1005,2008,5868,14511,20510
2632,10910,Jodi Picoult,21,Mercy,3.57,37252,2502,1329,4347,12696,13167,8192
2633,20727654,Charlie N. Holmberg,21,"The Paper Magician (The Paper Magician Trilogy, #1)",3.63,25934,4844,1057,4070,12691,14867,8648
2634,6023056,Steve Harvey,21,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",3.82,29059,2328,1462,2887,7462,9337,11729
2635,10335318,Candice Millard,21,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",4.19,34460,4490,902,1097,4683,13978,16784
2636,89724,"Shirley Jackson, Jonathan Lethem",21,We Have Always Lived in the Castle,4.05,43602,6521,630,2274,9697,20283,18491
2637,56405,Emerson Eggerichs,21,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,4.17,32858,1166,739,1497,5358,10066,16548
2638,2761626,Michael Connelly,21,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",4.08,36497,2722,110,719,7939,20783,13279
2639,216442,Timothy Zahn,21,Dark Force Rising,4.14,37197,806,179,1088,7368,15725,15616
2640,17262159,Lee Child,21,"Never Go Back (Jack Reacher, #18)",4.02,27578,3558,328,1392,8949,18578,13638
2641,183656,Gail Carson Levine,21,The Two Princesses of Bamarre,4.02,55218,2091,734,2728,12869,19278,21922
2642,228630,"Richard Wright, Jerry W. Ward Jr.",21,Black Boy,4.02,36840,1466,702,1847,7818,14957,14539
2643,5167,Lalita Tademy,21,Cane River,4.04,38013,1813,421,1549,8290,15458,14242
2644,43884,Terry Goodkind,21,"Phantom (Sword of Truth, #10)",3.99,35131,481,981,2280,7627,12488,14569
2645,29582,Isaac Asimov,21,Foundation and Earth (Foundation #5),4.02,39003,848,419,1929,9075,16412,15095
2646,10058,"James D. Bradley, Ron Powers",21,Flags of Our Fathers,4.18,37561,1365,655,1178,5988,14273,17336
2647,99111,"A.A. Milne, Ernest H. Shepard",21,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",4.43,32504,625,444,871,4481,10208,25105
2648,112803,Mahatma Gandhi,21,The Story of My Experiments With Truth,4.07,28177,1369,708,1526,6116,11252,13486
2649,2265,"Lance Armstrong, Sally Jenkins",21,It's Not About the Bike: My Journey Back to Life,3.72,31963,1881,1222,2315,9062,12918,8028
2650,45546,Stephen E. Ambrose,21,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,4.22,32875,1942,470,1041,5124,13491,16816
2651,18803640,Helen Macdonald,21,H is for Hawk,3.74,30841,6017,1541,3416,9135,13715,10490
2652,21423525,David Nicholls,21,Us,3.66,28856,4002,982,2950,10819,15059,7227
2653,66695,R.A. Salvatore,21,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",4.23,38242,572,269,1177,6763,14574,19465
2654,6393082,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",21,"Ender's Game, Volume 1: Battle School (Ender's Saga)",4.37,32247,192,521,772,3535,8965,18536
2655,6218007,"Karuho Shiina, Tomo Kimura",21,"Kimi ni Todoke: From Me to You, Vol. 1",4.23,37369,395,842,1559,5681,9404,20033
2656,182425,Dean Koontz,21,False Memory,3.87,36882,995,740,2241,9882,13648,11508
2657,34510,Terry Pratchett,21,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",3.91,42892,1041,339,2464,13318,18963,14963
2658,12513614,C.J. Roberts,21,"Captive in the Dark (The Dark Duet, #1)",4.01,55542,5525,2712,3461,9720,18383,25167
2659,81959,James Allen,21,As a Man Thinketh,4.29,29122,1830,539,1206,4620,10010,18721
2660,2082136,Mary Roach,21,Bonk: The Curious Coupling of Science and Sex,3.83,38157,4005,806,2534,10882,16474,11112
2661,544257,Rachel Caine,21,"Midnight Alley (The Morganville Vampires, #3)",4.11,49083,1363,721,2084,10100,16566,22382
2662,23278537,"Nina George, Simon Pare",21,The Little Paris Bookshop,3.51,34383,7292,2033,5745,13308,13863,9131
2663,13562049,Ian McEwan,21,Sweet Tooth,3.4,32637,5477,1649,5207,14109,13883,5295
2664,17333880,Abbi Glines,21,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",4.26,57408,3931,606,1761,8044,20604,28618
2665,19675,Tom Clancy,21,"Executive Orders (Jack Ryan Universe, #9)",4.04,35513,505,394,1460,8003,14865,13837
2666,8592946,Ann Voskamp,21,One Thousand Gifts: A Dare to Live Fully Right Where You Are,4.03,33960,2918,1492,2377,5805,9323,16219
2667,156427,Robert Bloch,21,Psycho,4.09,36153,1437,480,1434,7834,14255,15805
2668,45100,Robin Hobb,21,"Ship of Magic (Liveship Traders, #1)",4.12,37381,1647,501,1564,7308,16594,17224
2669,148337,"Alistair MacLean, Clint Willis",21,Where Eagles Dare ,4.12,35233,321,259,940,7069,14108,13911
2670,41977,Maeve Binchy,21,Circle of Friends,4.0,43936,1469,381,1670,10917,19654,15253
2671,23513349,Rupi Kaur,21,Milk and Honey,4.27,73104,10042,1693,3821,10197,21243,45250
2672,5720,Tom Clancy,21,"Rainbow Six (Jack Ryan Universe, #10)",4.07,35278,850,437,1668,7494,14076,14632
2673,16788,Neil Gaiman,21,Fragile Things: Short Fictions and Wonders,4.02,38942,3045,299,1602,9585,20227,14387
2674,8196732,Rosamund Lupton,21,Sister,3.77,35893,4636,884,2862,10945,16975,9910
2675,20518872,"Liu Cixin, Ken Liu",21,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",4.0,33409,5733,642,2292,8246,17466,14942
2676,48002,Terry Pratchett,21,"Thief of Time (Discworld, #26; Death, #5)",4.25,42002,1117,114,857,7462,18057,21272
2677,154798,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",21,Superman: Red Son,4.17,35438,1480,498,1350,5961,12842,16356
2678,227593,Julia Glass,21,Three Junes,3.56,35677,2273,1049,3687,12450,13101,6758
2679,52309,"Benjamin Franklin, Lewis Leary",21,The Autobiography of Benjamin Franklin,3.83,33061,2159,1482,2925,10378,15150,13178
2680,1858013,Timothy J. Keller,21,The Reason for God: Belief in an Age of Skepticism,4.2,31692,1606,915,1296,4551,10606,16570
2681,12891107,Mark  Lawrence,21,"King of Thorns (The Broken Empire, #2)",4.2,33941,1929,386,1125,5672,15235,16985
2682,12160906,Jeffrey Archer,21,"The Sins of the Father (The Clifton Chronicles, #2)",4.01,27456,2578,325,1331,7571,16131,11733
2683,187811,Meg Cabot,21,"Shadowland (The Mediator, #1)",4.04,51580,2123,844,2450,11346,18792,21094
2684,3047849,Sara Shepard,21,"Killer (Pretty Little Liars, #6)",4.07,39702,1431,580,2026,8910,13031,17765
2685,4898,"W. Chan Kim, Renée Mauborgne",21,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,3.86,30665,679,1260,2079,7414,11117,10644
2686,6431790,James Patterson,21,"Fang (Maximum Ride, #6)",4.07,48964,2533,1165,3214,9252,14779,22798
2687,8546358,Sarah Addison Allen,21,The Peach Keeper,3.84,45468,6009,558,2970,13446,19213,13291
2688,815234,"Audrey Wood, Don    Wood",21,The Napping House,4.27,37773,1089,618,1375,5771,10297,20656
2689,27239265,Matthew FitzSimmons,21,"The Short Drop (Gibson Vaughn, #1)",4.15,32641,2229,397,994,5066,13486,13279
2690,33453,Christopher Moore,21,"You Suck (A Love Story, #2)",3.82,38818,2586,642,2350,11214,16749,10352
2691,18104607,Jamie McGuire,21,"Beautiful Oblivion (The Maddox Brothers, #1)",4.13,54391,6034,944,2685,9691,19581,25407
2692,77711,Vernor Vinge,21,"A Fire Upon the Deep (Zones of Thought, #1)",4.13,37986,1801,654,1672,6494,14506,17182
2693,6709,Eckhart Tolle,21,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",4.25,29256,410,504,1098,4426,8710,15570
2694,19469,Caroline B. Cooney,21,"The Face on the Milk Carton (Janie Johnson, #1)",3.72,43334,2293,916,3922,14176,15194,11715
2695,413158,Robert Lopshire,21,Put Me in the Zoo,4.13,38809,375,717,1979,7932,10010,19019
2696,6448470,Sophie Jordan,21,"Firelight (Firelight, #1)",3.88,51815,4384,1628,4187,12409,17053,19273
2697,9809,"Italo Calvino, William Weaver",21,Invisible Cities,4.19,32253,2844,462,1614,5967,13026,18052
2698,11096647,Jessica Park,21,"Flat-Out Love (Flat-Out Love, #1)",4.01,47644,5104,1237,2838,9609,18808,19455
2699,17905709,Richard Flanagan,21,The Narrow Road to the Deep North,4.0,25197,4927,959,2131,6017,12567,13261
2700,26582,"A.N. Roquelaure, Anne Rice",21,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",3.28,38387,3713,5675,6382,11096,9727,9948
2701,6114607,Jennifer Worth,21,"The Midwife: A Memoir of Birth, Joy, and Hard Times",4.17,19176,5112,291,809,5844,17076,15121
2702,10882,Hunter S. Thompson,21,Hell's Angels: A Strange and Terrible Saga,4.0,27819,1173,176,1203,7385,14227,10312
2703,9758764,Jennifer Weiner,21,Then Came You,3.69,36469,2729,627,2658,12689,15264,7655
2704,395922,L.J. Smith,21,"The Awakening (The Vampire Diaries, #1)",3.41,44222,2899,4248,7919,15271,12419,12825
2705,73070,Susan Elizabeth Phillips,21,"It Had to Be You (Chicago Stars, #1)",4.04,45961,1754,1316,2177,9293,17170,19530
2706,13707738,Michael   Lewis,21,Boomerang: Travels in the New Third World,3.87,15616,1933,884,1655,7380,13241,9286
2707,7227174,Jennifer Weiner,21,Fly Away Home,3.66,37026,2405,611,2880,13387,14748,7775
2708,14662,"Stendhal, Roger Gard",21,The Red and the Black,3.87,33346,1273,1115,3015,9927,14536,13705
